title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 شعر الحرب بين البحتري والمتنبي	 الأستاذ الدكتور زيد بن محمد الجهنى		 عمادة الجامعة الإسلامية	 المدينة المنورة	 1429هـ ، 2008م	 الأولى	 2 تم دمجهما في مجلد واحد	 950 	https://www.lisanarb.com/2024/06/pdf_812.html	 https://archive.org/download/lis_q170/lisanarb.com_q7007.pdf  https://archive.org/stream/lis_q170/lisanarb.com_q7007#mode/2up 
 ديوان البحتري (مفهرس)		 حسن كامل الصيرفي	 دار المعارف للنشر والتوزيع	 القاهرة	 1963م 	 الثانية	 5 تم دمجها في مجلد واحد	 3173 	https://www.lisanarb.com/2024/06/pdf_833.html	https://archive.org/download/lis_diw018/lis_diw1803_0.pdf https://archive.org/download/lis_diw018/lis_diw1803_1.pdf https://archive.org/stream/lis_diw018/lis_diw1803_0#mode/2up https://archive.org/stream/lis_diw018/lis_diw1803_1#mode/2up 
 ديوان البحتري (طبعة ثالثة)		 حسن كامل الصّيرَفي	 دار المعارف للنشر والتوزيع	 القاهرة	 0000م	 الثالثة	 5 تم دمجها في مجلد واحد	 3241 	https://www.lisanarb.com/2024/06/pdf_313.html	 https://archive.org/download/lis_q169/lisanarb.com_q6902.pdf https://archive.org/download/al-buohtry/AlBUOHTRY.pdf  https://archive.org/stream/lis_q169/lisanarb.com_q6902#mode/2up 
 ديوان البحتري (ط قسطنطينة)			 مطبعة الجوائب للطباعة والنشر والتوزيع	 قسطنطينة	 1301هـ 	 الثانية	 2 تم دمجها في مجلد واحد	 524 	https://www.lisanarb.com/2024/06/pdf_183.html	https://archive.org/download/lis_q169/lisanarb.com_q6903.pdf https://archive.org/download/lis_diw018/lis_diw1804.pdf  https://archive.org/stream/lis_q169/lisanarb.com_q6903#mode/2up 
 ديوان البحتري (دار صادر)			 دار صادر للنشر والتوزيع	 بيروت	 0000م	 الأولى	 1 	 457 	https://www.lisanarb.com/2024/06/pdf_268.html	https://archive.org/download/lis_q169/lisanarb.com_q6905.pdf https://archive.org/download/lis_diw018/lis_diw1805.pdf  https://archive.org/stream/lis_q169/lisanarb.com_q6905#mode/2up 
 ديوان البحتري (ط العلمية)		 يوسف الشيخ محمد	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1407هـ ، 1987م	 الأولى	 1 	 782 	https://www.lisanarb.com/2024/06/pdf_477.html	https://archive.org/download/lis_q169/lisanarb.com_q6904_1.pdf https://archive.org/download/lis_q169/lisanarb.com_q6904_2.pdf https://archive.org/stream/lis_q169/lisanarb.com_q6904_1#mode/2up https://archive.org/stream/lis_q169/lisanarb.com_q6904_2#mode/2up 
 ديوان البحتري (ط المعارف)		 حسن كامل الصيرفي	 دار المعارف للنشر والتوزيع	 القاهرة	 2016م	 الثالثة	 5 	 3230 	https://www.lisanarb.com/2024/06/pdf_785.html	https://archive.org/download/lis_q170/lisanarb.com_q7001.pdf https://archive.org/download/lis_q170/lisanarb.com_q7002.pdf https://archive.org/download/lis_q170/lisanarb.com_q7003.pdf https://archive.org/download/lis_q170/lisanarb.com_q7004.pdf https://archive.org/download/lis_q170/lisanarb.com_q7005.pdf https://archive.org/details/lis_q169/lisanarb.com_q6902/page/n1/mode/2up?view=theater 
 ديوان البحتري (ط هندية)		 عبد الرحمن البرقوقى	 مطبعة هندية للطباعة والنشر والتوزيع	 مصر	 2329هـ , 1911م 	 الأولى	 2 تم دمجهما في مجلد واحد	 570 	https://www.lisanarb.com/2024/06/pdf_620.html	 https://archive.org/download/lis_q169/lisanarb.com_q6906.pdf  https://archive.org/stream/lis_q169/lisanarb.com_q6906#mode/2up 
 نزهة العقول شرح لب الأصول	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2017م	 الأولى	 1 	 506 	https://www.lisanarb.com/2024/06/pdf_860.html	 https://archive.org/download/lis_m139/lisanarb.com_m3904.pdf  https://archive.org/stream/lis_m139/lisanarb.com_m3904#mode/2up 
 دروس في شرح متن الغاية والتقريب	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2012م	 الأولى	 1 	 2260 	https://www.lisanarb.com/2024/06/pdf_274.html	 https://archive.org/download/lis_m139/lisanarb.com_m3903.pdf  https://archive.org/stream/lis_m139/lisanarb.com_m3903#mode/2up 
 دراسة استقرائية للمسائل الضعيفة في متن الغاية والتقريب	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2012م	 الأولى	 1 	 29 	https://www.lisanarb.com/2024/06/pdf_290.html	 https://archive.org/download/lis_m139/lisanarb.com_m3902.pdf  https://archive.org/stream/lis_m139/lisanarb.com_m3902#mode/2up 
 الواضح في علم الوضع (شرح على الرسالة الوضعية للإيجي)	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2018م	 الأولى	 1 	 30 	https://www.lisanarb.com/2024/06/pdf_748.html	 https://archive.org/download/lis_m139/lisanarb.com_m3907.pdf  https://archive.org/stream/lis_m139/lisanarb.com_m3907#mode/2up 
 الواضح في علم المناظرة (شرح وتوضيح على متن طاش كبري زاده)	 أبو مصطفى البغدادي	 الأستاذ الدكتور 	 المؤلف أبو مصطفى البغدادي	 بغداد	 2012م	 الأولى	 1 	  	https://www.lisanarb.com/2024/06/pdf_905.html	 https://archive.org/download/lis_m138/lisanarb.com_m3807.pdf  https://archive.org/stream/lis_m138/lisanarb.com_m3807#mode/2up 
 الواضح في علم الفرائض شرح وتوضيح على متن الرحبية	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2016م	 الأولى	 1 	 92 	https://www.lisanarb.com/2024/06/pdf_272.html	 https://archive.org/download/lis_m138/lisanarb.com_m3806.pdf  https://archive.org/stream/lis_m138/lisanarb.com_m3806#mode/2up 
 الواضح في أصول الفقه شرح وتوضيح على متن الورقات	 أبو مصطفى البغدادي		 المؤلف أبو مصطفى البغدادي	 بغداد	 2012م	 الأولى	 1 	 137 	https://www.lisanarb.com/2024/06/pdf_471.html	ح قطر الندى  https://archive.org/download/lis_m138/lisanarb.com_m3803.pdf  https://archive.org/stream/lis_m138/lisanarb.com_m3803#mode/2up 
 ابن رشد فيلسوف الشرق والغرب في الذكرى المئوية الثامنة لوفاته	 ابن رشد الحفيد, أبو الوليد بن رشد الأندلسي (ت 595 هـ)	 الدكتور مقداد عرفة منسية		 أبو ظبى	 1999م	 الأولى 	 1 	 728 	https://www.lisanarb.com/2024/06/pdf_170.html	 https://archive.org/download/lis_q183/lisanarb.com_q8303.pdf https://archive.org/download/lis_q71/lisanarb.com_q7106.pdf  https://archive.org/stream/lis_q183/lisanarb.com_q8303#mode/2up 
 ابن رشد في كتاب فصل المقال	 د. طراد حمادة		 دار الهادي للطباعة والنشر والتوزيع	 بيروت 	 2002م	 الأولى 	 1 	 208 	https://www.lisanarb.com/2024/06/pdf_844.html	 https://archive.org/download/lis_q183/lisanarb.com_q8301.pdf  https://archive.org/stream/lis_q183/lisanarb.com_q8301#mode/2up 
 ابن رشد بين حقيقتين الدين والفلسفة	 د. شبر الفقيه		 دار الهادي للطباعة والنشر والتوزيع	 بيروت 	 2006م	 الأولى 	 1 	 173 	https://www.lisanarb.com/2024/06/pdf_613.html	 https://archive.org/download/lis_q182/lisanarb.com_q8209.pdf  https://archive.org/stream/lis_q182/lisanarb.com_q8209#mode/2up 
 ابن رشد بين الغرب والإسلام (ط نهضة مصر)	 الدكتور محمد عمارة			 القاهرة	 1997م	 الأولى 	 1 	 56 	https://www.lisanarb.com/2024/06/pdf_874.html	 https://archive.org/download/lis_q182/lisanarb.com_q8208.pdf https://archive.org/download/lis_q70/lisanarb.com_q7010.pdf  https://archive.org/stream/lis_q182/lisanarb.com_q8208#mode/2up 
 ابن رشد الفيلسوف والشريعة	 زياد بوعقل			 بيروت، لبنان	 2019م	 الأولى 	 1 	 437 	https://www.lisanarb.com/2024/06/pdf_517.html	 https://archive.org/download/lis_q182/lisanarb.com_q8207.pdf  https://archive.org/stream/lis_q182/lisanarb.com_q8207#mode/2up 
 تقريب شرح ابن عقيل بطريقة السؤال والجواب	 ابن عقيل، بهاء الدين عبد الله بن عقيلي الهمداني المصري (ت 769هـ)		 المؤلف		 2020م	 الأولى	 1 	 382 	https://www.lisanarb.com/2024/06/pdf_302.html	
 تصريف ابن مالك (مكتبة الآداب)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور عادل عبد الحميد	 مكتبة الآداب للنشر والتوزيع	 القاهرة	 2005م	 الأولى	 1 	 105 	https://www.lisanarb.com/2024/06/pdf_673.html	
 تشجير أوضح المسالك إلى ألفية ابن مالك ( الجزء الثاني )	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار النفائس للنشر والتوزيع		 2014م	 الأولى	 2 	 206 	https://www.lisanarb.com/2024/06/pdf_220.html	
 تسهيل شرح ابن عقيل لألفية ابن مالك فى النحو (ط المختار)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور حسنى عبد الجليل يوسف	 مؤسسة المختار للنشر والتوزيع	 بيروت	 2003م	 2 	 1 	 498 	https://www.lisanarb.com/2024/06/pdf_565.html	
 تحنيك الأطفال على لامية الأفعال (ط الثقافية)	 محمد الامين الهرري		 مؤسسة الكتب الثقافية للنشر والتوزيع	 بيروت	 2012م	 الأولى	 1 	 140 	https://www.lisanarb.com/2024/06/pdf_954.html	
 إيضاح المسالك في شرح تسهيل ابن مالك (ط العلمية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور مهدي المباركي	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2020م	 الأولى	 1 	 1464 	https://www.lisanarb.com/2024/06/pdf_899.html	
 أيسر المسالك وعدة السوالك إلى ألفية ابن مالك كشف الحوالك وجمع المآلك على خلاصة ابن مالك	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار المنهاج للنشر والتوزيع		 المنهاج م	 الأولى	 4  	 2816 	https://www.lisanarb.com/2024/06/pdf_600.html	
 الدروس النحوية, الطبعة 4 (الكتاب الثالث)	 حفنى ناصف و محمد دياب و مصطفى طموم و محمد صالح	 نذير محمد مكتبى	 دار الإمام الغزالى للنشر والتوزيع	 دمشق ، سوريا	 1427هـ ، 2006م	 الرابعة ، نسخة قابلة للبجث	 1 	 524 	https://www.lisanarb.com/2024/06/4-pdf.html	 https://archive.org/download/lis_n118/lisanarb.com_n1805.pdf  https://archive.org/stream/lis_n118/lisanarb.com_n1805#mode/2up 
 الدروس النحوية, طبعة 6 (الكتاب الأول والثانى)	 حفنى ناصف و محمد دياب و مصطفى طموم و محمد صالح	 نذير محمد مكتبى	 دار الإمام الغزالى للنشر والتوزيع	 دمشق ، سوريا	 1431هـ ، 2010م	 السادسة ، نسخة قابلة للبجث	 2 	 364 	https://www.lisanarb.com/2024/06/6-pdf.html	https://archive.org/download/lis_n118/lisanarb.com_n1804.pdf  https://archive.org/stream/lis_n118/lisanarb.com_n1804#mode/2up 
 التهذيب (ط البصرة) 	 بهاء الدين محمد بن الحسين العاملي ( ت 1030 هـ )	 محمد لُطف زاده و أمير النّيسابوري	 مركز تراث البصرة للنشر والتوزيع	 البصرة - العراق	 2020م	 الأولى	 1 	 666 	https://www.lisanarb.com/2024/06/pdf_336.html	https://archive.org/download/lis_n114/lisanarb.com_n1408.pdf https://archive.org/download/lis_n48/lisanarb.com_n4807.pdf  https://archive.org/stream/lis_n114/lisanarb.com_n1408#mode/2up 
 التهذيب في علم الإعراب				 اليمن	 1417هـ ، 1997م	 الأولى	 1 	 36 	https://www.lisanarb.com/2024/06/pdf_485.html	 https://archive.org/download/lis_n114/lisanarb.com_n1407.pdf  https://archive.org/stream/lis_n114/lisanarb.com_n1407#mode/2up 
 التكرار لتعليم العربية للناطقين بغيرها قراءة في قصص النبيين للندوي	 الأستاذ الدكتور كريم فاروق الخولي		 soncag	 أنقره	 2020م	 الأولى	 1 	 113 	https://www.lisanarb.com/2024/06/pdf_716.html	  https://archive.org/download/lis_n114/lisanarb.com_n1406.pdf  https://archive.org/stream/lis_n114/lisanarb.com_n1406#mode/2up 
 التحفة الوردية, منظومة فى النحو والصرف	 ابن الوردي، زين الدين أبو حفص عمر بن المظفَّر بن عمر (ت 749هـ)	 أحمد سالم الشنقطيى	 مكتبة الشنقيطى للخدمات العلمية والبحثية	 مكة المكرمة	 1435هـ ، 2013م	 الأولى 	 1 	 15	https://www.lisanarb.com/2024/06/pdf_296.html	https://archive.org/download/lis_n112/lisanarb.com_n1207.pdf https://archive.org/download/lis_n112/lisanarb.com_n1208.pdf  https://archive.org/stream/lis_n112/lisanarb.com_n1207#mode/2up 
 قواعد كتابة الهمزة	 الأستاذ مصطفى محمد عبد الغفار		 مكتبة لسان العرب		 2021م	 الأولى	 1 	 4 	https://www.lisanarb.com/2024/06/pdf_702.html	 https://archive.org/download/lis_j22/lisanarb.com_j2206.pdf https://archive.org/download/lis_gd43/lis_gd4307.pdf  https://archive.org/stream/lis_j22/lisanarb.com_j2206#mode/2up 
 علامات الترقيم وأهم موضعها	 الأستاذ مصطفى محمد عبد الغفار		 مكتبة لسان العرب		 2021م	 الأولى	 1 	 11 	https://www.lisanarb.com/2024/06/pdf_240.html	 https://archive.org/download/lis_j22/lisanarb.com_j2204.pdf https://archive.org/download/lis_gd43/lis_gd4310.pdf  https://archive.org/stream/lis_j22/lisanarb.com_j2204#mode/2up 
 ثوابت إعرابية, بطاقات ملونة	 الأستاذ مصطفى محمد عبد الغفار		 مكتبة لسان العرب		 2020م	 الأولى	 1 	 34 	https://www.lisanarb.com/2024/06/pdf_699.html	https://archive.org/download/lis_j22/lisanarb.com_j2203.pdf https://archive.org/download/lis-gd02/lis-gd0201.pdf  https://archive.org/stream/lis_j22/lisanarb.com_j2203#mode/2up 
 الميزان الصرفي، تعريفه، وفائدته	 الأستاذ مصطفى محمد عبد الغفار		 مكتبة لسان العرب		 2021م	 الأولى	 1 	 9 	https://www.lisanarb.com/2024/06/pdf_558.html	 https://archive.org/download/lis_j22/lisanarb.com_j2202.pdf https://archive.org/download/lis_gd43/lis_gd4306.pdf  https://archive.org/stream/lis_j22/lisanarb.com_j2202#mode/2up 
 الكشف في المعاجم	 الأستاذ مصطفى محمد عبد الغفارء		 مكتبة لسان العرب		 2021م	 الأولى	 1 	 9 	https://www.lisanarb.com/2024/06/pdf_293.html	https://archive.org/download/lis_j22/lisanarb.com_j2201.pdf https://archive.org/download/lis_j21/lisanarb.com_j2107.pdf  https://archive.org/stream/lis_j22/lisanarb.com_j2201#mode/2up 
 مختارات من كتاب رحالة وأدباء فرنسيون في مصر	 الدكتور جون مارى كاريه		 مؤسسة جائزة عبد العزيز سعود البابطين للإبداع الشعرى	 الكويت	 2006م	 الأولى	 1 	 801 	https://www.lisanarb.com/2024/06/pdf_361.html	 https://archive.org/download/lis_m117/lisanarb.com_m1707.pdf  https://archive.org/stream/lis_m117/lisanarb.com_m1707#mode/2up 
 مختارات من كتاب حياة محمد	 الفونس دى لامارتين	 الأستاذ الدكتور أحمد درويش	 مؤسسة جائزة عبد العزيز سعود البابطين للإبداع الشعرى	 الكويت	 2006م	 الأولى	 1 	 152 	https://www.lisanarb.com/2024/06/pdf_920.html	 https://archive.org/download/lis_m117/lisanarb.com_m1703.pdf  https://archive.org/stream/lis_m117/lisanarb.com_m1703#mode/2up 
 في صحبة الأميرين (أبى فراس الحمدانى وعبد القادر الجزائرى)	 الأستاذ الدكتور أحمد درويش		 مؤسسة جائزة عبد العزيز سعود البابطين للإبداع الشعرى	 الكويت	 2000م	 الأولى	 1 	  209	https://www.lisanarb.com/2024/06/pdf_610.html	 https://archive.org/download/lis_m119/lisanarb.com_m1905.pdf  https://archive.org/stream/lis_m119/lisanarb.com_m1905#mode/2up 
 فن التراجم والسير الذاتية	 أندريه موروا	 الأستاذ الدكتور أحمد درويش	 المجلس الأعلى للثقافة	 مصر	 1999م	 الأولى	 1 	 160 	https://www.lisanarb.com/2024/06/pdf_478.html	 https://archive.org/download/lis_m119/lisanarb.com_m1902.pdf  https://archive.org/stream/lis_m119/lisanarb.com_m1902#mode/2up 
 على مبارك, رائد التحيث المصرى	 الأستاذ الدكتور أحمد درويش و الأستاذ لمعى المطيعى		 المجلس الأعلى للثقافة	 مصر	 1993م	 الأولى	 1 	 83 	https://www.lisanarb.com/2024/06/pdf_852.html	 https://archive.org/download/lis_m119/lisanarb.com_m1901.pdf  https://archive.org/stream/lis_m119/lisanarb.com_m1901#mode/2up 
 جابر بن زيد, حياة من أجل العلم	 الأستاذ الدكتور أحمد درويش		 وزارة التربية والتعليم والشباب	 مصر	 1988م	 الأولى	 1 	 249 	https://www.lisanarb.com/2024/06/pdf_701.html	 https://archive.org/download/lis_m117/lisanarb.com_m1701.pdf  https://archive.org/stream/lis_m117/lisanarb.com_m1701#mode/2up 
 مختارات من ابن زيدون (ملون)	 ابن زيدون، أبو الوليد أحمد بن عبد الله بن زيدون المخزومي (ت 463 هـ)		 مكتبة صادر للنشر والتوزيع	 بيروت 	 1952م	 الأولى	 1 	 104 	https://www.lisanarb.com/2024/06/pdf_462.html	 https://archive.org/download/lis_q119/lisanarb.com_q1908.pdf  https://archive.org/stream/lis_q119/lisanarb.com_q1908#mode/2up 
 شعر ابن زيدون (ملون)			 مكتبة صادر للنشر والتوزيع	 بيروت 	 1951م	 الأولى	 1 	 310 	https://www.lisanarb.com/2024/06/pdf_251.html	 https://archive.org/download/lis_q119/lisanarb.com_q1905.pdf  https://archive.org/stream/lis_q119/lisanarb.com_q1905#mode/2up 
 شعر ابن زيدون (قراءة جديدة)	 الدكتور وهب رومية		 آفاق ثقافية العدد 120 	 دمشق	 2014م	 الأولى	 1 	 210 	https://www.lisanarb.com/2024/06/pdf_793.html	 https://archive.org/download/lis_q119/lisanarb.com_q1904.pdf https://archive.org/download/YacineB00905BibliothqueApcHamma/yacine_B00905_Biblioth%C3%A8que%20Apc%20Hamma.pdf  https://archive.org/stream/lis_q119/lisanarb.com_q1904#mode/2up 
 ديوان إبن زيدون ومعه رسائله وأخباره		 محمد سيد كيلاني	 شركة ومطبعة مصطفى البابى الحلبى وأولاده	 مصر	 1375هـ ، 1956م	 2 	 1 	 366 	https://www.lisanarb.com/2024/06/pdf_323.html	 https://archive.org/download/lis_d15/lisanarb.com_d1501.pdf  https://archive.org/stream/lis_d15/lisanarb.com_d1501#mode/2up 
 ديوان ابن زيدون ورسائله (مفهرس)		 علي عبد العظيم	 نهضة مصر للطباعة والنشر والتوزيع	 القاهرة	 1387هـ ، 1967م	 الأولى	 1 	 278 	https://www.lisanarb.com/2024/06/pdf_840.html	 https://archive.org/download/lis_q118/lisanarb.com_q1807.pdf https://archive.org/download/DiwanIbnZidoun/DiwanIbnZidoun.pdf  https://archive.org/stream/lis_q118/lisanarb.com_q1807#mode/2up 
 أوضح المسالك إلى ألفية ابن مالك الموسوم بتوضيح الخلاصة	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 صالح سهيل حمودة	 دار الفاروق للنشر والتوزيع	 بيروت	 2015م	 الأولى	 1 	 568 	https://www.lisanarb.com/2024/06/pdf_528.html	
 أوضح المسالك إلى ألفية ابن مالك (ط العلمية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور إميل بديع يعقوب	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2007م	 3 	 2 	 920 	https://www.lisanarb.com/2024/06/pdf_495.html	
 أوضح المسالك إلى ألفية ابن مالك (دار الطلائع)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار الطلائع للنشر والتوزيع		 2009م	 الأولى	 12 	 1392 	https://www.lisanarb.com/2024/06/pdf_546.html	
 أوضح المسالك إلى ألفية ابن مالك (دار التقوى)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار التقوى للنشر والتوزيع – دار العلم والمعرفة	 القاهرة 	 2020م	 الأولى	 2 	 1598 	https://www.lisanarb.com/2024/06/pdf_813.html	
 أوضح المسالك إلى ألفية ابن مالك وبذيله مختصر مصباح السالك إلى أوضح المسالك	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 الدكتور بركات يوسف هبود	 دار ابن كثير للنشر والتوزيع	 دمسق - بيروت	 2023م	 4 	 2 	 1176 	https://www.lisanarb.com/2024/06/pdf_569.html	
 أوضح المسالك إلى ألفية ابن مالك (دار ابن حزم)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار ابن حزم للنشر والتوزيع		 2008م	 الأولى	 1 	 277 	https://www.lisanarb.com/2024/06/pdf_880.html	
 أوضح المسالك إلى ألفية ابن مالك (المكتبة العصرية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 المكتبة العصرية للطباعة والنشر	 بيروت	 2003م	 الأولى	 4 		https://www.lisanarb.com/2024/06/pdf_394.html	
 أنوار المسالك في شرح ألفية ابن مالك	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار اليمامة للطباعة والنشر		 2017م	 الأولى	 1 	 149 	https://www.lisanarb.com/2024/06/pdf_123.html	
 حروف الجر عند نحاة العربية من سيبويه إلى ابن مالك, دراسة وصفية تحليلية في البنية والدلالة ونظام الجملة	 الأستاذ الدكتور أحمد إبراهيم هندي داوود		 مكتبة الآداب للنشر والتوزيع	 مصر	 2018 م	 الأولى	 1 	 449 	https://www.lisanarb.com/2024/06/pdf_950.html	
 جهود الزجاج في دراسة كتاب سيبويه	 الأستاذ الدكتور عبد المجيد بن صالح بن سليمان الجار الله		 دار التدميرية للنشر والتوزيع		 2014م	 الأولى	 2 	 907 	https://www.lisanarb.com/2024/06/pdf_417.html	
 تطور الفكر النحوي من سيبويه الى ابن السراج ( القرن الثاني الى الرابع الهجرى)	 الدكتورة زينب أحمد طه		 مكتبة الآداب للنشر والتوزيع	 مصر	 2010م	 الأولى	 1 	 132 	https://www.lisanarb.com/2024/06/pdf_61.html	
 آيات التنزيل فيما رواه سيبويه عن الخليل	 الأستاذ الدكتور هادي حسن حمودي		 وزارة التراث و الثقافة		 1428هـ ، 2007م	 الأولى	 1 	 384 	https://www.lisanarb.com/2024/06/pdf_120.html	
 الواجب وغير الواجب في كتاب سيبويه	 الأستاذ أفراح علي المرشد		 جامعة الملك سعود		 2015م	 الأولى	 1 	 222 	https://www.lisanarb.com/2024/06/pdf_533.html	
 المنهج الوصفي في كتاب سيبويه	 الأستاذ الدكتور نوزاد حسن أحمد		 دار دجلة ناشرون وموزعون		 2018م	 الأولى	 1 	 326 	https://www.lisanarb.com/2024/06/pdf_962.html	
 المدخل إلى كتاب سيبويه وشروحه	 الدكتور محمد عبد المطلب البكاء		 دار دجلة ناشرون وموزعون		 2017م	 الأولى	 1 	 360 	https://www.lisanarb.com/2024/06/pdf_944.html	
 تشجير شرح ابن عقيل على ألفية ابن مالك (فى جداول ولوحات وخرائط)			 مكتبة لسان العرب	 مصر	 1445هـ ، 2024م	 الثانية	 1 	 259 	https://www.lisanarb.com/2024/06/pdf_26.html	https://archive.org/download/lis_j21/lisanarb.com_j2103.pdf  https://archive.org/stream/lis_j21/lisanarb.com_j2103#mode/2up 
 تشجير علم الصرف فى جداول ولوحات			 مكتبة لسان العرب		 2020م	 الأولى	 1 	 95 	https://www.lisanarb.com/2024/06/pdf_19.html	https://archive.org/download/lis_j018/lisanarb.com_j1806.pdf https://archive.org/download/lis_j18/lisanarb.com_j1806.pdf  https://archive.org/stream/lis_j018/lisanarb.com_j1806#mode/2up 
 الفصول في العربية (ط الرسالة)	 أبو محمد سعيد بن المبارك بن الدهان النحوي (ت 569هـ)	 الدكتور فائز فارس	 دار الأمل و مؤسسة الرسالة للنشر والتوزيع	 لبنان - الأردن	 1988م	 الأولى	 1 	 222 	https://www.lisanarb.com/2024/06/pdf_79.html	 https://archive.org/download/lis_n87/lisanarb.com_n8704.pdf https://archive.org/download/lis_na18/lis_na1809.pdf  https://archive.org/stream/lis_n87/lisanarb.com_n8704#mode/2up 
 الفصول المفيدة في الواو المزِيدة (دار البشير)	 صلاح الدين خليل بن كيكلدي العلائي (ت 761هـ)	 الأستاذ الدكتور حسن موسى الشاعر	 دار البشير للنشر والتوزيع	 عمّان	 1410 هـ / 1990 م	 الأولى	 1 	 316 	https://www.lisanarb.com/2024/06/pdf_255.html	https://archive.org/download/lis_n87/lisanarb.com_n8703.pdf https://archive.org/download/lis_na18/lis_na1808.pdf  https://archive.org/stream/lis_n87/lisanarb.com_n8703#mode/2up 
 الفضة المضيَّة في شرح الشذرة الذهبية (شرح لـ متن أبي حيّان التوحيدي)	 أحمد بن محمد بن زيد العاتكي (ت 870هـ)	 الأستاذ الدكتور هزاع سعد المرشد	 التراث العربى للنشر والتوزيع	 الكويت	 1424هـ ، 2003م	 الأولى	 1 	 573 	https://www.lisanarb.com/2024/06/pdf_389.html	https://archive.org/download/lis_n87/lisanarb.com_n8705.pdf https://archive.org/download/lis_na09/lis_na0902.pdf  https://archive.org/stream/lis_n87/lisanarb.com_n8705#mode/2up 
 الفصول البهية في القواعد النحويَّة والصرفية (ط العلمية)	 الدكتور أيوب جرجيس العطية		 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2012م	 الأولى	 1 	 382 	https://www.lisanarb.com/2024/06/pdf_946.html	https://archive.org/download/lis_n87/lisanarb.com_n8702.pdf https://archive.org/download/lis_ns43/lis_ns4307.pdf  https://archive.org/stream/lis_n87/lisanarb.com_n8702#mode/2up 
 ديوان ابن زيدون ورسائله (طبعة ثالثة)		 علي عبد العظيم	 مؤسسة جائزة عبد العزيز سعود البابطين للإبداع الشعرى	 الكويت	 2004م	 الثالثة	 1 	 285 	https://www.lisanarb.com/2024/06/pdf_997.html	 https://archive.org/download/lis_q118/lisanarb.com_q1809.pdf  https://archive.org/stream/lis_q118/lisanarb.com_q1809#mode/2up 
 ديوان ابن زيدون (ملون)		 كامل كيلانى و عبد الرحمن خليفة	 مصطفى البابى الحلبى وأولاده	 مصر	 1351هـ ، 1932م	 الأولى	 1 	 530 	https://www.lisanarb.com/2024/06/pdf_81.html	 https://archive.org/download/lis_q118/lisanarb.com_q1808.pdf  https://archive.org/stream/lis_q118/lisanarb.com_q1808#mode/2up 
 ديوان ابن زيدون (مفهرس)	 حنا الفاخوري		 دار الجيل للنشر والتوزيع	 بيروت	 1410هـ - 1990م 	 الأولى	 1 	 526 	https://www.lisanarb.com/2024/06/pdf_0.html	 https://archive.org/download/lis_q118/lisanarb.com_q1803.pdf https://archive.org/download/DiwanIbnZidoun_801/DiwanIbnZidoun.pdf  https://archive.org/stream/lis_q118/lisanarb.com_q1803#mode/2up 
 ديوان ابن زيدون (ط العربي)		 الدكتور يوسف فرحات	 دار الكتاب العربي للنشر والتوزيع	 بيروت	 1415هـ ، 1994م	 الثانية	 1 	 347 	https://www.lisanarb.com/2024/06/pdf_685.html	https://archive.org/download/lis_q118/lisanarb.com_q1805.pdf https://archive.org/download/lis_na77/lis_na7711.pdf  https://archive.org/stream/lis_q118/lisanarb.com_q1805#mode/2up 
